City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
264,Puerto Gaitan,CO,2021-03-27 02:35:07,4.3133,-72.0816,76.96,81,100,2.98
265,Baherden,TM,2021-03-27 02:35:07,38.4362,57.4316,57.07,66,9,2.42
266,Pribinic,BA,2021-03-27 02:35:08,44.6106,17.6906,42.03,71,0,4.65
267,Cabedelo,BR,2021-03-27 02:31:11,-6.9811,-34.8339,75.2,100,40,4.61
268,Sopot,PL,2021-03-27 02:35:08,54.4418,18.56,46.4,71,99,8.05
269,Skjervoy,NO,2021-03-27 02:35:08,70.0311,20.9714,36.73,74,10,17.13
270,Velez-Malaga,ES,2021-03-27 02:35:08,36.7726,-4.1005,57.0,70,46,4.92
271,Amot,NO,2021-03-27 02:35:09,59.5714,7.9877,43.0,89,100,4.0
272,Ilek,RU,2021-03-27 02:35:09,51.5271,53.3831,20.98,95,99,6.96
273,Kyabe,TD,2021-03-27 02:35:09,9.4515,18.9449,77.45,57,67,4.59
274,Rawson,AR,2021-03-27 02:35:10,-43.3002,-65.1023,59.25,65,68,7.18
275,Vertientes,CU,2021-03-27 02:35:10,21.2594,-78.1464,75.2,83,0,13.8
276,Pavullo Nel Frignano,IT,2021-03-27 02:35:10,44.3315,10.835,48.99,86,100,33.38
277,Vaxjo,SE,2021-03-27 02:35:11,56.8777,14.8091,41.0,87,75,9.22
278,Weligama,LK,2021-03-27 02:35:11,5.9667,80.4167,81.14,76,100,8.75
279,Sinnamary,GF,2021-03-27 02:25:19,5.3833,-52.95,77.25,84,34,10.16
280,Zelenoborsk,RU,2021-03-27 02:35:11,61.4669,64.0333,24.37,93,17,8.46
281,Vihti,FI,2021-03-27 02:35:11,60.417,24.3197,34.0,100,96,5.99
282,Shache,CN,2021-03-27 02:26:02,38.4167,77.2406,58.78,26,68,5.97
283,Sambir,UA,2021-03-27 02:35:12,49.5183,23.1975,39.0,86,11,6.71
284,West Bay,KY,2021-03-27 02:35:12,19.3667,-81.4167,79.0,83,20,5.75
285,Carepa,CO,2021-03-27 02:35:12,7.7585,-76.6525,74.14,98,100,0.43
286,Punta Alta,AR,2021-03-27 02:35:13,-38.8759,-62.0736,61.21,63,97,15.32
287,Panaba,MX,2021-03-27 02:35:13,21.2833,-88.2667,76.32,76,0,9.98
288,Nara,JP,2021-03-27 02:25:58,34.6851,135.8049,66.0,39,75,1.14
289,Raga,SS,2021-03-27 02:35:13,8.4596,25.678,71.82,77,97,3.78
290,Rehoboth,NA,2021-03-27 02:35:14,-23.3167,17.0833,63.28,47,0,3.96
291,Qasigiannguit,GL,2021-03-27 02:26:24,68.8193,-51.1922,-16.6,43,16,2.3
292,Kruisfontein,ZA,2021-03-27 02:30:53,-34.0033,24.7314,63.0,76,0,1.01
293,Bayir,TR,2021-03-27 02:35:14,37.2687,28.2167,33.8,86,0,3.44
294,Safita,SY,2021-03-27 02:35:15,34.8205,36.1153,48.0,73,63,1.99
295,Taoudenni,ML,2021-03-27 02:35:15,22.6783,-3.9836,69.48,10,0,12.08
296,Terrace Bay,CA,2021-03-27 02:35:15,48.7834,-87.1,26.6,74,84,3.44
297,Bukama,CD,2021-03-27 02:35:15,-9.2,25.85,66.56,98,99,0.72
298,Quelimane,MZ,2021-03-27 02:35:16,-17.8786,36.8883,75.2,94,0,3.85
299,Hualmay,PE,2021-03-27 02:35:16,-11.0964,-77.6139,69.51,83,76,6.6
300,Senekal,ZA,2021-03-27 02:35:16,-28.3197,27.6208,53.55,60,14,1.83
301,Cayenne,GF,2021-03-27 02:26:00,4.9333,-52.3333,80.01,83,75,6.91
302,Mangrol,IN,2021-03-27 02:26:28,21.1167,70.1167,78.78,49,5,10.94
303,Le Havre,FR,2021-03-27 02:35:17,49.4938,0.1077,42.8,87,90,18.41
304,Kapoeta,SS,2021-03-27 02:35:17,4.7717,33.5903,78.37,51,94,4.03
305,Bossangoa,CF,2021-03-27 02:35:17,6.4926,17.4552,68.88,77,88,3.98
306,Bonfim,BR,2021-03-27 02:35:18,3.0833,-59.95,78.78,72,77,9.15
307,Zarechnyy,RU,2021-03-27 02:35:18,53.2036,45.1923,37.99,41,100,5.03
308,Aksu,CN,2021-03-27 02:35:18,41.1231,80.2644,61.21,22,96,4.45
309,Encruzilhada,BR,2021-03-27 02:35:19,-15.5314,-40.9094,61.92,95,0,4.36
310,Sal Rei,CV,2021-03-27 02:35:19,16.1833,-22.9167,68.0,73,75,18.41
311,Alacranes,CU,2021-03-27 02:35:19,22.7675,-81.5675,75.2,64,1,5.75
312,Itacoatiara,BR,2021-03-27 02:35:19,-3.1431,-58.4442,73.35,96,96,2.59
313,Moengo,SR,2021-03-27 02:35:20,5.6167,-54.4,72.34,94,22,2.42
314,Alvaraes,BR,2021-03-27 02:35:20,-3.2208,-64.8042,72.84,98,99,3.06
315,Puerto Ayora,EC,2021-03-27 02:25:36,-0.7393,-90.3518,77.0,90,30,1.99
316,Kalyazin,RU,2021-03-27 02:35:20,57.2403,37.8433,32.43,98,99,4.18
317,Santa Cruz,BO,2021-03-27 02:24:04,-17.8,-63.1667,75.2,94,75,4.61
318,Gubkinskiy,RU,2021-03-27 02:35:21,64.434,76.5026,8.1,87,22,9.04
319,Lasa,IT,2021-03-27 02:25:54,46.6166,10.7002,50.0,93,0,4.61
320,Ous,RU,2021-03-27 02:35:21,60.9058,61.5186,25.59,81,8,9.22
321,Hauterive,FR,2021-03-27 02:35:22,46.0901,3.4459,44.6,65,75,2.3
322,Ribeirao Branco,BR,2021-03-27 02:35:22,-24.2208,-48.7656,64.11,94,99,2.01
323,Saint-Andre-Les-Vergers,FR,2021-03-27 02:35:22,48.2853,4.0521,41.0,87,0,14.97
324,Bay Roberts,CA,2021-03-27 02:22:48,47.5999,-53.2648,33.01,93,90,16.11
325,Cockburn Town,TC,2021-03-27 02:35:23,21.4612,-71.1419,77.49,75,2,22.26
326,Newtonmore,GB,2021-03-27 02:35:23,57.066,-4.1192,37.4,87,75,11.5
327,Kayes,ML,2021-03-27 02:35:23,14.0,-11.0,85.66,5,2,9.69
328,Ponte De Sor,PT,2021-03-27 02:35:23,39.2496,-8.0101,51.01,80,96,1.01
329,Blagoyevo,RU,2021-03-27 02:35:24,63.3667,47.9167,16.11,98,86,2.51
330,Xuddur,SO,2021-03-27 02:26:17,4.1213,43.8894,68.58,85,7,14.12
331,Sambava,MG,2021-03-27 02:24:18,-14.2667,50.1667,76.26,89,99,3.36
332,Torbeyevo,RU,2021-03-27 02:35:24,54.0797,43.2473,32.32,99,100,5.73
333,Port-Cartier,CA,2021-03-27 02:35:24,50.0334,-66.8654,28.4,54,90,11.5
334,Marawi,PH,2021-03-27 02:35:25,7.9986,124.2928,82.99,78,100,5.01
335,El Cobre,CU,2021-03-27 02:35:25,20.0489,-75.9469,78.8,61,20,4.61
336,Sao Jose Da Coroa Grande,BR,2021-03-27 02:35:25,-8.8978,-35.1478,77.38,83,100,5.5
337,Saint-Augustin,CA,2021-03-27 02:35:26,51.226,-58.6502,14.34,78,100,17.47
338,Bahar,IR,2021-03-27 02:35:26,34.9072,48.4414,42.76,46,2,5.01
339,Havre-Saint-Pierre,CA,2021-03-27 02:35:26,50.2334,-63.5986,26.6,59,90,27.63
340,Bure,ET,2021-03-27 02:35:27,10.7,37.0667,60.42,24,82,3.24
341,Vardo,NO,2021-03-27 02:35:27,70.3705,31.1107,34.18,83,98,22.86
342,Cantagallo,CO,2021-03-27 02:35:27,7.376,-73.9196,76.69,87,98,1.3
343,Libenge,CD,2021-03-27 02:35:28,3.65,18.6333,68.68,93,97,2.8
344,East Retford,GB,2021-03-27 02:35:28,53.3221,-0.9432,37.99,81,20,9.22
345,Plettenberg Bay,ZA,2021-03-27 02:25:37,-34.0527,23.3716,63.21,88,26,7.58
346,Carutapera,BR,2021-03-27 02:26:28,-1.195,-46.02,73.31,95,100,1.7
347,Gasa,PS,2021-03-27 02:35:28,31.5,34.4667,50.0,100,37,1.99
348,Tarut,SA,2021-03-27 02:35:29,26.5733,50.0369,71.6,68,0,10.36
349,Moanda,GA,2021-03-27 02:35:29,-1.5575,13.2178,69.82,98,100,2.68
350,Honavar,IN,2021-03-27 02:32:47,14.2833,74.45,85.21,67,87,2.59
351,Nova Olinda Do Norte,BR,2021-03-27 02:35:29,-3.8881,-59.0942,72.54,97,91,2.46
352,Shemursha,RU,2021-03-27 02:35:30,54.8866,47.5189,32.11,98,100,7.63
353,Marienburg,PL,2021-03-27 02:35:30,54.0359,19.0266,46.99,69,82,12.08
354,San Clemente,US,2021-03-27 02:35:30,33.427,-117.612,57.0,74,0,7.9
355,Shenkursk,RU,2021-03-27 02:35:31,62.1091,42.896,26.13,98,97,2.42
356,Altay,CN,2021-03-27 02:35:31,47.8667,88.1167,36.16,49,68,2.17
357,Camacha,PT,2021-03-27 02:35:31,33.0833,-16.3333,62.6,94,40,14.97
358,Zhezkazgan,KZ,2021-03-27 02:35:32,47.8043,67.7144,33.76,99,100,5.01
359,Alakurtti,RU,2021-03-27 02:35:32,66.9672,30.3491,30.96,95,100,4.41
360,Ritchie,ZA,2021-03-27 02:35:32,-29.038,24.6028,57.2,88,37,4.61
361,Antofagasta,CL,2021-03-27 02:35:12,-23.65,-70.4,60.8,88,75,9.22
362,Viedma,AR,2021-03-27 02:22:02,-40.8135,-62.9967,54.37,63,24,5.41
363,Bonito,BR,2021-03-27 02:32:02,-21.1211,-56.4819,74.91,54,13,2.98
364,Gulu,UG,2021-03-27 02:35:33,2.7746,32.299,64.02,83,100,3.85
365,Tiznit,MA,2021-03-27 02:26:11,29.5833,-9.5,68.58,13,93,24.45
366,Saint-Joseph,RE,2021-03-27 02:35:33,-21.3667,55.6167,75.2,73,63,5.75
367,Port Blair,IN,2021-03-27 02:35:33,11.6667,92.75,86.27,64,73,12.08
368,Tougue,GN,2021-03-27 02:35:16,11.4667,-11.6,73.11,19,2,2.39
369,Lagdo,CM,2021-03-27 02:35:34,9.05,13.7333,78.69,19,100,2.82
370,Ancud,CL,2021-03-27 02:35:34,-41.8697,-73.8203,51.01,93,20,2.3
371,Takoradi,GH,2021-03-27 02:35:34,4.8845,-1.7554,78.8,86,5,7.16
372,Necochea,AR,2021-03-27 02:35:35,-38.5473,-58.7368,61.0,84,100,8.01
373,Seinajoki,FI,2021-03-27 02:35:35,62.7945,22.8282,37.4,87,90,5.75
374,Murmashi,RU,2021-03-27 02:35:35,68.8154,32.8115,23.0,86,0,4.47
375,Darnah,LY,2021-03-27 02:35:36,32.767,22.6367,51.78,66,5,7.67
376,Virginia Beach,US,2021-03-27 02:31:35,36.8529,-75.978,75.2,64,20,8.05
377,Chapais,CA,2021-03-27 02:35:36,49.7834,-74.8492,24.8,63,75,11.5
378,Muhos,FI,2021-03-27 02:31:20,64.808,25.9931,36.0,80,75,8.05
379,Biltine,TD,2021-03-27 02:35:37,14.5333,20.9167,75.02,15,62,17.45
380,Margate,GB,2021-03-27 02:35:37,51.3813,1.3862,39.99,74,98,3.0
381,Domoni,KM,2021-03-27 02:35:37,-12.2569,44.5319,80.17,80,76,3.0
382,Jacobina,BR,2021-03-27 02:35:38,-11.1806,-40.5183,67.17,83,100,4.52
383,Bakchar,RU,2021-03-27 02:35:38,57.0186,82.0711,27.55,95,100,9.06
384,Abnub,EG,2021-03-27 02:35:38,27.2696,31.1511,51.8,66,0,13.8
385,Totness,SR,2021-03-27 02:35:39,5.8833,-56.3167,76.98,87,91,12.3
386,Sao Joao Da Barra,BR,2021-03-27 02:35:39,-21.6403,-41.0511,76.03,85,7,7.61
387,Nanortalik,GL,2021-03-27 02:35:39,60.1432,-45.2371,5.65,69,16,19.3
388,Dawlatabad,AF,2021-03-27 02:35:40,36.4141,64.9053,64.11,69,100,16.58
389,Coevorden,NL,2021-03-27 02:35:40,52.661,6.7405,42.01,93,100,5.01
390,Ocala,US,2021-03-27 02:34:37,29.1872,-82.1401,73.4,88,1,4.61
391,Mitsamiouli,KM,2021-03-27 02:35:40,-11.3847,43.2844,81.95,76,56,5.61
392,Steinkjer,NO,2021-03-27 02:35:41,64.193,11.3851,33.44,98,100,1.99
393,San Miguel,SV,2021-03-27 02:35:41,13.4833,-88.1833,76.37,71,6,2.44
394,Pucallpa,PE,2021-03-27 02:35:41,-8.3791,-74.5539,78.8,83,20,2.3
395,Sulina,RO,2021-03-27 02:31:17,45.1559,29.6536,40.12,66,14,7.31
396,Valera,VE,2021-03-27 02:35:42,9.3178,-70.6036,71.24,91,92,3.13
397,Atasu,KZ,2021-03-27 02:35:42,48.6814,71.6433,34.03,99,100,8.52
398,Kamenka,RU,2021-03-27 02:35:42,51.3223,42.7678,32.0,88,100,8.03
399,Bull Savanna,JM,2021-03-27 02:35:43,17.8868,-77.5902,72.91,82,20,8.37
400,Ler,SS,2021-03-27 02:35:43,8.3018,30.1418,81.5,49,100,8.99
401,Saint-Denis,FR,2021-03-27 02:32:44,48.9167,2.3333,41.0,81,20,10.36
402,Makat,KZ,2021-03-27 02:35:43,47.6469,53.3463,33.58,97,100,12.71
403,La Palma,US,2021-03-27 02:35:44,33.8464,-118.0467,61.0,48,1,8.05
404,Gari,RU,2021-03-27 02:35:44,59.4307,62.3497,26.37,90,15,6.06
405,Rio Claro,BR,2021-03-27 02:35:44,-22.4114,-47.5614,73.4,83,0,3.44
406,Jacareacanga,BR,2021-03-27 02:35:45,-6.2222,-57.7528,72.41,95,20,1.66
407,Hihya,EG,2021-03-27 02:35:45,30.6713,31.588,51.8,58,75,5.75
408,Road Town,VG,2021-03-27 02:30:50,18.4167,-64.6167,78.8,73,40,12.66
409,Sioux Lookout,CA,2021-03-27 02:35:45,50.1001,-91.917,35.6,60,90,4.61
410,Mount Darwin,ZW,2021-03-27 02:35:45,-16.7725,31.5838,63.48,90,3,2.57
411,Sadiqabad,PK,2021-03-27 02:35:46,28.3062,70.1307,85.41,19,0,6.31
412,East Liverpool,US,2021-03-27 02:35:46,40.6187,-80.5773,50.0,71,40,3.44
413,Saint-Georges,GD,2021-03-27 02:35:46,12.0564,-61.7485,78.8,78,20,10.36
414,Nouadhibou,MR,2021-03-27 02:26:13,20.931,-17.0347,64.4,82,20,13.8
415,Chachapoyas,PE,2021-03-27 02:35:47,-6.2317,-77.869,52.68,96,48,2.53
416,Codrington,AU,2021-03-27 02:35:47,-38.2667,141.9667,65.26,54,3,15.66
417,Hounde,BF,2021-03-27 02:35:48,11.5,-3.5167,81.48,15,0,5.64
418,Chicama,PE,2021-03-27 02:35:48,-7.8447,-79.1469,71.87,75,36,5.08
419,Santa Vitoria Do Palmar,BR,2021-03-27 02:35:48,-33.5189,-53.3681,68.74,95,100,2.28
420,Machinga,MW,2021-03-27 02:35:48,-15.1685,35.3,64.99,95,0,1.97
421,Lar,IN,2021-03-27 02:35:49,26.2039,83.9717,83.26,11,0,5.91
422,San Cristobal,VE,2021-03-27 02:31:02,7.7669,-72.225,71.6,100,75,2.3
423,Eydhafushi,MV,2021-03-27 02:35:49,5.1033,73.0708,83.97,72,100,11.65
424,Raul Soares,BR,2021-03-27 02:35:49,-20.1022,-42.4519,69.73,89,61,2.15
425,Itaituba,BR,2021-03-27 02:35:50,-4.2761,-55.9836,80.6,83,75,5.75
426,Bardiyah,LY,2021-03-27 02:35:50,31.7561,25.0865,51.17,60,5,5.19
427,Neuquen,AR,2021-03-27 02:34:57,-38.9516,-68.0591,55.4,67,0,6.71
428,Slantsy,RU,2021-03-27 02:33:08,59.1182,28.0914,29.3,97,49,3.94
429,Maragogi,BR,2021-03-27 02:35:51,-9.0122,-35.2225,77.04,84,100,5.41
430,Ballina,AU,2021-03-27 02:35:51,-28.8667,153.5667,82.4,65,40,12.66
431,Awjilah,LY,2021-03-27 02:35:51,29.1081,21.2869,48.88,51,0,8.46
432,Marzuq,YE,2021-03-27 02:35:52,14.4,46.4667,60.31,25,54,6.06
433,Nicoya,CR,2021-03-27 02:35:52,10.1483,-85.452,82.4,54,0,14.97
434,Nantucket,US,2021-03-27 02:21:33,41.2835,-70.0995,49.96,76,0,34.81
435,Gobabis,NA,2021-03-27 02:35:52,-22.45,18.9667,63.84,32,5,9.4
436,Halifax,CA,2021-03-27 02:32:42,44.6453,-63.5724,51.01,93,100,25.32
437,Malanje,AO,2021-03-27 02:21:12,-9.5402,16.341,62.47,96,100,2.42
438,Kaspiyskiy,RU,2021-03-27 02:35:53,45.3929,47.3707,37.02,82,100,18.84
439,Mecca,SA,2021-03-27 02:35:53,21.4267,39.8261,68.88,50,0,7.61
440,Teeli,RU,2021-03-27 02:35:53,51.0333,90.2333,25.11,41,0,1.92
441,Tobane,BW,2021-03-27 02:35:54,-21.95,27.9,65.35,40,2,3.6
442,Pereslavl-Zalesskiy,RU,2021-03-27 02:35:54,56.7393,38.8563,31.77,99,100,3.44
443,Humaita,BR,2021-03-27 02:35:54,-7.5061,-63.0208,74.35,94,78,2.19
444,Tekari,IN,2021-03-27 02:30:57,24.9333,84.8333,69.8,52,0,3.44
445,Deogarh,IN,2021-03-27 02:35:55,21.5333,84.7333,87.98,36,0,3.02
446,Luanda,AO,2021-03-27 02:33:17,-8.8368,13.2343,77.0,88,75,1.14
447,Aktau,KZ,2021-03-27 02:26:20,43.65,51.2,42.8,87,0,11.18
448,Santo Augusto,BR,2021-03-27 02:31:47,-27.8508,-53.7772,69.8,88,0,4.61
449,Gat,IL,2021-03-27 02:26:00,31.61,34.7642,50.0,100,62,1.01
450,Baghdad,IQ,2021-03-27 02:35:18,33.3406,44.4009,55.4,54,0,23.02
451,Ondjiva,AO,2021-03-27 02:35:55,-17.0667,15.7333,65.43,91,87,1.41
452,Afua,BR,2021-03-27 02:35:56,-0.1567,-50.3867,72.93,95,100,4.83
453,Peruibe,BR,2021-03-27 02:35:56,-24.32,-46.9983,74.62,92,17,2.48
454,Aromashevo,RU,2021-03-27 02:35:56,56.8602,68.6375,33.1,99,100,5.26
455,Bahia Honda,CU,2021-03-27 02:35:57,22.9036,-83.1592,75.11,83,61,7.27
456,Beyneu,KZ,2021-03-27 02:35:57,45.3167,55.2,41.67,72,81,20.83
457,Marsa Matruh,EG,2021-03-27 02:35:57,31.3525,27.2453,55.4,47,40,10.36
458,Nouakchott,MR,2021-03-27 02:35:58,18.0858,-15.9785,69.8,60,1,18.41
459,Alberton,CA,2021-03-27 02:35:58,46.8168,-64.0654,33.8,94,100,35.68
460,Scarborough,GB,2021-03-27 02:32:46,54.2797,-0.4044,37.0,85,90,3.0
461,Saurimo,AO,2021-03-27 02:35:58,-9.6608,20.3916,63.57,98,100,2.82
462,Merritt Island,US,2021-03-27 02:35:59,28.5392,-80.672,75.99,83,1,10.36
463,Mogadishu,SO,2021-03-27 02:35:59,2.0371,45.3438,79.59,73,78,15.39
464,Dekernes,EG,2021-03-27 02:35:59,31.0876,31.595,55.4,62,40,13.8
465,Demirci,TR,2021-03-27 02:35:59,39.0461,28.6589,29.03,75,7,3.89
466,Buraydah,SA,2021-03-27 02:36:00,26.326,43.975,66.2,37,0,17.27
467,Puerto Leguizamo,CO,2021-03-27 02:36:00,-0.1934,-74.7819,71.26,98,76,2.66
468,Meridian,US,2021-03-27 02:33:17,43.6121,-116.3915,51.8,35,1,3.44
469,Touros,BR,2021-03-27 02:36:00,-5.1989,-35.4608,75.2,94,75,3.44
470,San Lorenzo,PY,2021-03-27 02:36:01,-25.3333,-57.5333,78.8,83,90,10.36
471,Birao,CF,2021-03-27 02:36:01,10.2849,22.7882,76.71,60,95,3.44
472,Kastrakion,GR,2021-03-27 02:36:01,39.7156,21.6181,28.0,89,0,3.96
473,Ylivieska,FI,2021-03-27 02:36:02,64.0833,24.55,39.99,88,100,1.01
474,Gwadar,PK,2021-03-27 02:32:57,25.1216,62.3254,76.06,65,99,7.47
475,Lahan,NP,2021-03-27 02:36:02,26.7296,86.4951,86.86,10,0,2.91
476,Le Port,RE,2021-03-27 02:36:02,-20.9373,55.2919,75.2,88,0,6.91
477,Hofn,IS,2021-03-27 02:36:03,64.2539,-15.2082,13.98,68,5,15.79
478,Derzhavinsk,KZ,2021-03-27 02:36:03,51.1,66.3167,31.32,95,100,14.29
479,Cololaca,HN,2021-03-27 02:36:03,14.3,-88.8833,73.31,66,19,2.91
480,Trincomalee,LK,2021-03-27 02:36:04,8.5711,81.2335,82.74,78,75,9.46
481,Matara,LK,2021-03-27 02:36:04,5.9485,80.5353,81.95,75,100,9.51
482,Varnavino,RU,2021-03-27 02:36:04,57.4035,45.0916,29.16,94,97,4.52
483,Prainha,BR,2021-03-27 02:36:04,-1.8,-53.48,73.08,96,100,2.93
484,Picsi,PE,2021-03-27 02:36:05,-6.7178,-79.7697,70.0,85,27,3.0
485,Macon,US,2021-03-27 02:36:05,39.8667,-88.9668,48.2,93,1,8.05
486,Piney Green,US,2021-03-27 02:36:05,34.716,-77.3202,69.8,83,1,4.79
487,Jacmel,HT,2021-03-27 02:36:06,18.2342,-72.5347,80.6,65,1,13.8
488,Vestmanna,FO,2021-03-27 02:36:06,62.1564,-7.1664,37.4,38,75,25.32
489,Diapaga,BF,2021-03-27 02:36:06,12.0708,1.7889,83.89,13,3,11.39
490,Bud,US,2021-03-27 02:36:07,39.447,-86.1758,48.0,85,5,4.23
491,Westport,US,2021-03-27 02:32:34,41.1415,-73.3579,59.0,44,1,14.97
492,Igrim,RU,2021-03-27 02:36:07,63.1906,64.4162,20.84,81,98,8.68
493,Nortelandia,BR,2021-03-27 02:36:07,-14.4547,-56.8028,71.53,90,10,2.42
494,Great Yarmouth,GB,2021-03-27 02:36:08,52.6083,1.7305,41.0,81,91,13.8
495,Salihorsk,BY,2021-03-27 02:36:08,52.7876,27.5415,35.62,87,8,5.79
496,Pipri,IN,2021-03-27 02:31:22,19.8,75.5333,68.0,60,0,4.97
497,Hobyo,SO,2021-03-27 02:36:08,5.3505,48.5268,77.56,80,79,11.59
498,Troitsko-Pechorsk,RU,2021-03-27 02:36:09,62.7084,56.1964,18.1,95,30,6.33
499,Gilgit,PK,2021-03-27 02:36:09,35.9221,74.3087,50.95,52,34,1.97
500,Impfondo,CG,2021-03-27 02:36:09,1.6381,18.0667,68.27,98,99,2.55
501,Bubaque,GW,2021-03-27 02:36:10,11.2833,-15.8333,76.42,72,0,15.95
502,Ailigandi,PA,2021-03-27 02:36:10,9.2333,-78.0167,79.63,77,99,14.12
503,Jiwani,PK,2021-03-27 02:36:10,25.05,61.7417,76.87,71,98,10.11
504,Olinda,BR,2021-03-27 02:36:10,-8.0089,-34.8553,77.0,78,75,3.44
505,Pirpirituba,BR,2021-03-27 02:36:11,-6.78,-35.4986,73.4,88,75,5.75
506,Bridlington,GB,2021-03-27 02:36:11,54.0831,-0.1919,37.0,82,89,8.01
507,Trairi,BR,2021-03-27 02:36:11,-3.2778,-39.2689,74.61,93,100,2.91
508,Ponta Delgada,PT,2021-03-27 02:36:12,37.7333,-25.6667,55.4,76,20,2.3
509,Tessalit,ML,2021-03-27 02:36:12,20.1986,1.0114,68.86,13,0,19.08
510,Svetlogorsk,BY,2021-03-27 02:36:12,52.6333,29.7333,35.33,91,30,4.54
511,Hvolsvollur,IS,2021-03-27 02:26:39,63.7533,-20.2243,10.99,81,11,4.0
512,Khorixas,NA,2021-03-27 02:36:13,-20.3667,14.9667,65.14,58,24,5.1
513,Pitimbu,BR,2021-03-27 02:36:13,-7.4706,-34.8086,75.2,100,40,4.61
514,Belfast,GB,2021-03-27 02:36:13,54.5833,-5.9333,37.0,87,75,12.66
515,Hambantota,LK,2021-03-27 02:31:18,6.1241,81.1185,75.2,100,75,3.44
516,Monrovia,LR,2021-03-27 02:36:13,6.3005,-10.7969,77.86,91,6,4.16
517,Mancio Lima,BR,2021-03-27 02:36:14,-7.6142,-72.8958,72.3,97,84,2.1
518,Semirom,IR,2021-03-27 02:36:14,31.4167,51.5667,48.63,56,31,20.38
519,Urbana,US,2021-03-27 02:33:46,40.1106,-88.2073,46.4,93,1,6.91
520,Qeshm,IR,2021-03-27 02:36:15,26.9581,56.2719,69.8,83,100,4.61
521,Iaciara,BR,2021-03-27 02:36:15,-14.0958,-46.6317,67.68,68,25,1.03
522,Areka,ET,2021-03-27 02:36:15,7.0667,37.7,58.87,27,10,4.38
523,Meulaboh,ID,2021-03-27 02:36:16,4.1363,96.1285,80.56,75,96,1.77
524,Rafraf,TN,2021-03-27 02:36:16,37.1904,10.1837,51.8,87,0,4.61
525,Parabel,RU,2021-03-27 02:36:16,58.6978,81.4825,32.23,97,100,10.31
526,Wajir,KE,2021-03-27 02:36:16,1.7471,40.0573,75.43,76,75,13.65
527,Drakhtik,AM,2021-03-27 02:36:17,40.565,45.2367,26.47,88,100,5.93
528,Znamenskoye,RU,2021-03-27 02:36:17,57.1281,73.8282,31.98,96,100,6.6
