City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
529,Hithadhoo,MV,2021-03-27 02:29:53,-0.6,73.0833,82.76,72,9,9.35
530,Klaksvik,FO,2021-03-27 02:36:18,62.2266,-6.589,37.4,38,75,25.32
531,Ponta Do Sol,PT,2021-03-27 02:34:06,32.6667,-17.1,64.4,88,40,9.22
532,Jamestown,US,2021-03-27 02:30:08,42.097,-79.2353,42.01,87,90,5.26
533,Saint-Philippe,RE,2021-03-27 02:34:06,-21.3585,55.7679,75.2,73,58,5.75
534,Pisco,PE,2021-03-27 02:36:18,-13.7,-76.2167,68.0,77,0,10.36
535,Port Alfred,ZA,2021-03-27 02:34:06,-33.5906,26.891,67.53,84,81,18.1
536,Moose Factory,CA,2021-03-27 02:34:07,51.2585,-80.6094,6.8,85,1,6.91
537,Chuy,UY,2021-03-27 02:34:07,-33.6971,-53.4616,68.79,95,100,2.19
538,Punta Arenas,CL,2021-03-27 02:34:07,-53.15,-70.9167,48.2,76,75,10.36
539,Busselton,AU,2021-03-27 02:31:20,-33.65,115.3333,72.0,54,32,1.01
540,Svarstad,NO,2021-03-27 02:34:08,59.399,9.9698,42.01,1,100,5.99
541,Paracatu,BR,2021-03-27 02:34:08,-17.2222,-46.8747,66.76,70,39,0.63
542,Dikson,RU,2021-03-27 02:36:19,73.5069,80.5464,-8.41,99,100,10.27
543,Sorland,NO,2021-03-27 02:36:19,67.667,12.6934,40.87,81,99,14.92
544,Port Elizabeth,ZA,2021-03-27 02:34:08,-33.918,25.5701,66.2,72,0,16.11
545,Salvador,SV,2021-03-27 02:34:09,13.8333,-88.9167,77.0,78,0,2.3
546,Cape Town,ZA,2021-03-27 02:31:27,-33.9258,18.4232,64.0,94,75,2.3
547,Coihaique,CL,2021-03-27 02:36:20,-45.5752,-72.0662,51.8,82,40,2.3
548,Atar,MR,2021-03-27 02:34:09,20.5169,-13.0499,75.88,18,4,7.09
549,Goderich,CA,2021-03-27 02:26:21,43.7501,-81.7165,37.4,81,47,3.44
550,Hermanus,ZA,2021-03-27 02:34:09,-34.4187,19.2345,62.01,93,100,10.09
551,Dudinka,RU,2021-03-27 02:36:21,69.4058,86.1778,21.0,94,100,9.31
552,San Ignacio,BZ,2021-03-27 02:33:28,17.1561,-89.0714,82.4,69,0,6.91
553,Krasnoselkup,RU,2021-03-27 02:36:21,65.7,82.4667,10.94,93,35,11.74
554,Manoel Urbano,BR,2021-03-27 02:34:10,-8.8389,-69.2597,72.81,94,10,2.26
555,Ushuaia,AR,2021-03-27 02:34:10,-54.8,-68.3,46.4,66,75,3.44
556,Zaria,NG,2021-03-27 02:34:11,11.1113,7.7227,70.03,13,18,13.04
557,Leh,IN,2021-03-27 02:36:22,34.1667,77.5833,37.36,43,98,5.06
558,Bredasdorp,ZA,2021-03-27 02:34:11,-34.5322,20.0403,60.8,94,100,9.22
559,Caravelas,BR,2021-03-27 02:34:11,-17.7125,-39.2481,73.63,81,0,3.71
560,Carballo,ES,2021-03-27 02:34:12,43.213,-8.691,39.99,100,0,2.3
561,Namwala,ZM,2021-03-27 02:34:12,-15.7504,26.4384,63.59,96,92,1.28
562,Mahibadhoo,MV,2021-03-27 02:34:12,3.7833,72.9667,82.13,77,95,13.22
563,Paamiut,GL,2021-03-27 02:36:23,61.994,-49.6678,-6.52,83,3,21.7
564,Manaus,BR,2021-03-27 02:34:13,-3.1019,-60.025,78.8,83,40,6.91
565,Tasiilaq,GL,2021-03-27 02:34:13,65.6145,-37.6368,6.8,56,90,9.22
566,Sao Filipe,CV,2021-03-27 02:34:13,14.8961,-24.4956,69.66,77,0,14.34
567,Souillac,MU,2021-03-27 02:36:23,-20.5167,57.5167,73.4,94,20,6.91
568,Subate,LV,2021-03-27 02:34:14,56.0062,25.9076,37.98,85,68,4.74
569,Saint George,US,2021-03-27 02:29:44,37.1041,-113.5841,55.99,26,1,18.41
570,Gigante,CO,2021-03-27 02:34:14,2.3868,-75.5453,68.43,89,100,3.24
571,Torbay,CA,2021-03-27 02:36:24,47.6666,-52.7314,33.01,100,90,16.11
572,Narsaq,GL,2021-03-27 02:36:25,60.9167,-46.05,6.8,40,75,12.66
573,Vuktyl,RU,2021-03-27 02:34:15,63.8567,57.3094,16.57,95,88,5.57
574,Itacare,BR,2021-03-27 02:34:15,-14.2775,-38.9967,75.2,94,20,3.44
575,Talara,PE,2021-03-27 02:34:15,-4.5772,-81.2719,71.85,80,94,10.38
576,Korla,CN,2021-03-27 02:34:15,41.7597,86.1469,58.78,27,100,9.89
577,Mar Del Plata,AR,2021-03-27 02:29:52,-38.0023,-57.5575,64.0,82,90,20.71
578,Nyzhni Sirohozy,UA,2021-03-27 02:34:16,46.8484,34.3804,34.21,91,18,6.96
579,Comodoro Rivadavia,AR,2021-03-27 02:34:04,-45.8667,-67.5,53.6,82,0,2.3
580,Kedougou,SN,2021-03-27 02:34:16,12.5579,-12.1743,82.15,16,0,2.46
581,Viransehir,TR,2021-03-27 02:34:17,37.2353,39.7631,35.69,89,28,10.47
582,Victoria,HK,2021-03-27 02:34:17,22.2855,114.1577,78.01,80,100,8.86
583,East London,ZA,2021-03-27 02:29:45,-33.0153,27.9116,69.93,76,81,18.41
584,Krasnoarmeysk,RU,2021-03-27 02:34:17,51.0239,45.6969,34.0,54,100,1.99
585,San Borja,BO,2021-03-27 02:34:18,-14.8167,-66.85,72.27,98,79,1.61
586,Sao Miguel Do Araguaia,BR,2021-03-27 02:34:18,-13.275,-50.1628,73.11,70,87,3.4
587,Saint-Louis,SN,2021-03-27 02:34:18,16.3333,-15.0,74.39,40,0,9.75
588,Muros,ES,2021-03-27 02:36:26,42.7762,-9.0603,41.0,93,0,10.69
589,Upernavik,GL,2021-03-27 02:36:27,72.7868,-56.1549,-33.45,78,2,3.29
590,Salalah,OM,2021-03-27 02:34:19,17.0151,54.0924,73.4,27,0,3.44
591,Treinta Y Tres,UY,2021-03-27 02:34:19,-33.2333,-54.3833,68.25,96,87,5.75
592,Gunjur,GM,2021-03-27 02:34:19,13.2019,-16.7339,73.4,64,0,6.91
593,Burgeo,CA,2021-03-27 02:36:27,47.6167,-57.6152,33.53,92,100,27.22
594,Puri,IN,2021-03-27 02:30:28,19.8,85.85,80.6,78,40,2.3
595,Kedgwick,CA,2021-03-27 02:34:20,47.6446,-67.3434,27.07,95,100,13.87
596,Castro,BR,2021-03-27 02:36:28,-24.7911,-50.0119,64.96,89,70,1.66
597,Kavaratti,IN,2021-03-27 02:36:28,10.5669,72.642,83.12,74,100,4.81
598,Tres Arroyos,AR,2021-03-27 02:34:20,-38.3739,-60.2798,58.68,81,100,13.53
599,Kozhva,RU,2021-03-27 02:34:21,65.1073,57.0459,14.05,95,68,5.97
600,Dindori,IN,2021-03-27 02:34:21,22.95,81.0833,84.36,10,0,2.62
601,Walvis Bay,NA,2021-03-27 02:36:28,-22.9575,14.5053,61.0,94,11,2.3
602,Koslan,RU,2021-03-27 02:34:21,63.4564,48.8989,18.19,98,89,2.77
603,Bougouni,ML,2021-03-27 02:34:22,11.417,-7.479,77.99,15,10,4.83
604,Trelew,AR,2021-03-27 02:30:46,-43.249,-65.3051,58.51,62,55,7.29
605,Carnarvon,AU,2021-03-27 02:36:29,-24.8667,113.6333,82.4,51,86,11.5
606,Sisimiut,GL,2021-03-27 02:34:22,66.9395,-53.6735,-11.88,95,67,10.96
607,Faya,SA,2021-03-27 02:34:22,18.3851,42.4509,60.8,63,0,1.95
608,Turukhansk,RU,2021-03-27 02:36:29,65.8167,87.9833,25.48,95,100,13.11
609,Tera,NE,2021-03-27 02:34:23,14.0078,0.7531,78.6,12,0,14.74
610,Tauberbischofsheim,DE,2021-03-27 02:34:23,49.6247,9.6628,50.0,73,100,5.01
611,Monte Alegre De Minas,BR,2021-03-27 02:34:23,-18.8706,-48.8808,75.2,50,0,2.3
612,Moussoro,TD,2021-03-27 02:34:24,13.6408,16.4901,71.49,19,57,18.48
613,Lucapa,AO,2021-03-27 02:34:24,-8.4192,20.7447,63.61,98,100,2.33
614,Port-Gentil,GA,2021-03-27 02:33:31,-0.7193,8.7815,80.65,76,100,8.43
615,Cidreira,BR,2021-03-27 02:34:24,-30.1811,-50.2056,70.45,91,100,7.96
616,Peniche,PT,2021-03-27 02:34:24,39.3558,-9.3811,53.01,83,98,1.01
617,Kutum,SD,2021-03-27 02:34:25,14.2,24.6667,62.96,20,97,12.82
618,Boda,CF,2021-03-27 02:34:25,4.3189,17.4695,68.09,85,91,1.92
619,Bambous Virieux,MU,2021-03-27 02:30:10,-20.3428,57.7575,75.99,94,20,6.91
620,Kintinku,TZ,2021-03-27 02:34:26,-5.8833,35.2333,64.4,94,75,1.54
621,Arraial Do Cabo,BR,2021-03-27 02:30:26,-22.9661,-42.0278,78.8,78,0,9.22
622,Natal,BR,2021-03-27 02:34:26,-5.795,-35.2094,75.2,88,75,8.05
623,Vila Franca Do Campo,PT,2021-03-27 02:34:26,37.7167,-25.4333,55.4,76,20,2.3
624,Ribeira Brava,PT,2021-03-27 02:34:27,32.65,-17.0667,64.4,88,40,9.22
625,Susanino,RU,2021-03-27 02:34:27,58.1461,41.5872,30.24,98,100,2.82
626,Prieska,ZA,2021-03-27 02:34:27,-29.6641,22.7474,65.34,49,56,7.65
627,Tambovka,RU,2021-03-27 02:34:28,50.0969,128.0489,33.8,100,90,2.24
628,Kirkland Lake,CA,2021-03-27 02:35:49,48.1446,-80.0377,26.6,74,44,5.26
629,Ilulissat,GL,2021-03-27 02:34:28,69.2167,-51.1,-16.6,43,18,2.3
630,Ostersund,SE,2021-03-27 02:34:28,63.1792,14.6357,39.2,81,90,14.97
631,Luderitz,NA,2021-03-27 02:34:29,-26.6481,15.1594,61.12,81,0,9.46
632,Pangnirtung,CA,2021-03-27 02:36:32,66.1451,-65.7125,-23.24,82,9,5.64
633,Horadiz,AZ,2021-03-27 02:34:29,39.4488,47.3353,42.8,100,20,4.61
634,Inhambane,MZ,2021-03-27 02:34:29,-23.865,35.3833,72.99,88,12,6.6
635,Sinazongwe,ZM,2021-03-27 02:34:30,-17.2614,27.4618,72.41,79,44,2.01
636,Upata,VE,2021-03-27 02:34:30,8.0086,-62.3989,75.0,90,81,3.0
637,Olafsvik,IS,2021-03-27 02:36:33,64.8945,-23.7142,18.14,60,94,11.68
638,Boyuibe,BO,2021-03-27 02:34:30,-20.4167,-63.2833,70.9,87,100,2.51
639,Albany,US,2021-03-27 02:36:33,42.6001,-73.9662,48.0,84,100,1.99
640,Ericeira,PT,2021-03-27 02:34:31,38.9627,-9.4156,54.0,93,100,11.27
641,Huarmey,PE,2021-03-27 02:36:33,-10.0681,-78.1522,70.59,81,86,6.58
642,Porto Velho,BR,2021-03-27 02:32:40,-8.7619,-63.9039,77.0,94,20,1.86
643,Yuzhno-Sukhokumsk,RU,2021-03-27 02:34:31,44.6581,45.6436,37.42,80,99,12.1
644,Lagoa,PT,2021-03-27 02:36:34,39.05,-27.9833,56.91,63,98,9.04
645,Gberia Fotombu,SL,2021-03-27 02:34:32,9.8833,-11.1667,71.65,62,2,5.23
646,Iqaluit,CA,2021-03-27 02:34:55,63.7506,-68.5145,-20.0,69,1,10.36
647,Bosaso,SO,2021-03-27 02:34:32,11.2842,49.1816,76.1,64,77,5.12
648,Manama,BH,2021-03-27 02:34:07,26.2154,50.5832,77.0,57,0,6.91
649,Kyzyl-Suu,KG,2021-03-27 02:34:32,42.3414,78.0056,43.0,83,100,4.61
650,Beroroha,MG,2021-03-27 02:34:33,-21.6667,45.1667,68.41,95,0,1.12
651,Longyearbyen,SJ,2021-03-27 02:34:33,78.2186,15.6401,17.6,73,20,28.77
652,Lizzanello,IT,2021-03-27 02:34:33,40.3041,18.2225,44.01,100,0,4.61
653,Terra Boa,BR,2021-03-27 02:34:34,-23.7681,-52.4442,75.2,73,0,6.91
654,Mahebourg,MU,2021-03-27 02:34:34,-20.4081,57.7,73.4,94,20,6.91
655,Marsh Harbour,BS,2021-03-27 02:34:34,26.5412,-77.0636,75.67,77,29,10.63
656,Tambura,SS,2021-03-27 02:34:34,5.6,27.4667,66.99,96,83,4.74
657,Husavik,IS,2021-03-27 02:34:35,66.0449,-17.3389,15.8,73,40,2.3
658,Mana,GF,2021-03-27 02:36:36,5.6592,-53.7767,76.91,83,13,9.04
659,Maniitsoq,GL,2021-03-27 02:36:36,65.4167,-52.9,-13.29,82,25,10.65
660,Aasiaat,GL,2021-03-27 02:34:35,68.7098,-52.8699,-19.28,99,100,3.29
661,Ekibastuz,KZ,2021-03-27 02:34:36,51.6667,75.3667,29.53,93,100,7.63
662,Tutoia,BR,2021-03-27 02:34:36,-2.7619,-42.2744,74.8,92,100,5.93
663,Dalbandin,PK,2021-03-27 02:34:36,28.8947,64.4101,78.87,13,0,3.44
664,Namibe,AO,2021-03-27 02:34:36,-15.1961,12.1522,73.76,80,83,5.97
665,Lebu,CL,2021-03-27 02:36:37,-37.6167,-73.65,54.19,81,74,17.47
666,Los Llanos De Aridane,ES,2021-03-27 02:36:37,28.6585,-17.9182,68.0,60,75,3.44
667,Bakel,SN,2021-03-27 02:34:37,14.905,-12.4568,84.65,8,2,13.31
668,Gamba,GA,2021-03-27 02:34:37,-2.65,10.0,76.15,86,100,4.76
669,Porbandar,IN,2021-03-27 02:34:38,21.6422,69.6093,81.28,52,3,8.84
670,Belyy Yar,RU,2021-03-27 02:36:38,53.6039,91.3903,23.0,80,11,4.16
671,Saint-Pierre,RE,2021-03-27 02:34:38,-21.3393,55.4781,75.2,73,67,5.75
672,Vigrestad,NO,2021-03-27 02:34:38,58.5667,5.7,39.99,96,100,1.99
673,Abu Kamal,SY,2021-03-27 02:34:39,34.4506,40.9171,48.18,36,2,19.66
674,Gazojak,TM,2021-03-27 02:34:39,41.1875,61.4036,52.41,68,47,9.62
675,Saint-Leu,RE,2021-03-27 02:34:39,-21.15,55.2833,75.2,73,71,5.75
676,Saldanha,ZA,2021-03-27 02:34:39,-33.0117,17.9442,64.4,88,90,14.05
677,Ormstown,CA,2021-03-27 02:34:40,45.1334,-73.9992,39.2,93,100,10.36
678,Georgetown,MY,2021-03-27 02:34:40,5.4112,100.3354,84.2,78,20,5.75
679,Lazurne,UA,2021-03-27 02:34:40,46.084,32.5295,32.0,80,0,8.95
680,Ribeira Grande,PT,2021-03-27 02:29:44,38.5167,-28.7,57.7,63,86,6.69
681,Oxelosund,SE,2021-03-27 02:34:41,58.6706,17.1015,39.2,93,0,5.75
682,Kudahuvadhoo,MV,2021-03-27 02:34:41,2.6708,72.8944,80.62,79,100,11.54
683,Sindou,BF,2021-03-27 02:34:41,10.6667,-5.1667,81.34,14,1,6.76
684,General Roca,AR,2021-03-27 02:34:42,-39.0333,-67.5833,55.4,67,0,6.71
685,Barra Do Garcas,BR,2021-03-27 02:34:42,-15.89,-52.2567,73.54,73,48,0.92
686,Chanika,TZ,2021-03-27 02:34:42,-5.4167,38.0167,67.69,95,100,4.45
687,Paldiski,EE,2021-03-27 02:34:43,59.3567,24.0531,37.99,100,20,2.3
688,Santa Cruz De Tenerife,ES,2021-03-27 02:34:31,28.4682,-16.2546,64.99,87,0,5.75
689,Santa Fe,AR,2021-03-27 02:34:43,-31.6333,-60.7,58.73,82,14,12.41
690,Richards Bay,ZA,2021-03-27 02:34:43,-28.783,32.0377,67.41,89,82,4.09
691,Tpig,RU,2021-03-27 02:34:43,41.7801,47.589,21.0,86,31,1.97
692,Clyde River,CA,2021-03-27 02:34:44,70.4692,-68.5914,-11.2,58,1,3.44
693,Macas,EC,2021-03-27 02:30:52,-2.3167,-78.1167,67.46,98,98,2.3
694,Bandarbeyla,SO,2021-03-27 02:34:44,9.4942,50.8122,76.5,75,100,9.28
695,Maldonado,UY,2021-03-27 02:34:44,-34.6667,-54.9167,69.8,100,75,4.61
696,Batticaloa,LK,2021-03-27 02:32:06,7.7102,81.6924,82.17,78,98,5.21
697,Bogande,BF,2021-03-27 02:34:45,12.9714,-0.1436,79.83,17,3,9.44
698,Raudeberg,NO,2021-03-27 02:34:45,61.9875,5.1352,39.99,82,100,17.67
699,Grand Gaube,MU,2021-03-27 02:29:59,-20.0064,57.6608,75.99,86,11,1.61
700,Bahia Blanca,AR,2021-03-27 02:34:46,-38.7196,-62.2724,60.48,66,100,11.5
701,Sayyan,YE,2021-03-27 02:34:46,15.1718,44.3244,52.05,15,15,3.42
702,Bathsheba,BB,2021-03-27 02:34:46,13.2167,-59.5167,77.0,65,20,21.85
703,Sandwick,GB,2021-03-27 02:34:47,60.0,-1.25,39.2,75,34,3.44
704,Berlevag,NO,2021-03-27 02:36:41,70.8578,29.0864,34.47,80,93,27.67
705,Butembo,CD,2021-03-27 02:34:47,0.15,29.2833,55.96,96,100,2.91
706,Nador,MA,2021-03-27 02:36:42,35.174,-2.9287,51.8,71,0,1.14
707,Chacabuco,AR,2021-03-27 02:31:45,-34.6417,-60.4739,64.0,66,100,3.0
708,Santa Maria,BR,2021-03-27 02:34:48,-29.6842,-53.8069,69.8,100,40,2.3
709,Muzhi,RU,2021-03-27 02:36:42,65.3667,64.6667,11.64,78,7,12.62
710,Geraldton,AU,2021-03-27 02:36:42,-28.7667,114.6,77.0,44,0,17.27
711,Arlit,NE,2021-03-27 02:34:48,18.7369,7.3853,63.14,15,0,10.85
712,Warrington,GB,2021-03-27 02:34:07,53.3925,-2.5802,42.8,70,90,24.16
713,Pudozh,RU,2021-03-27 02:34:48,61.8099,36.5345,31.32,99,100,1.57
714,George Town,MY,2021-03-27 02:34:40,5.4112,100.3354,84.2,78,20,5.75
715,Braniewo,PL,2021-03-27 02:34:49,54.3797,19.8196,42.24,82,33,12.86
716,Quatre Cocos,MU,2021-03-27 02:34:49,-20.2078,57.7625,75.99,94,20,6.91
717,Jumla,NP,2021-03-27 02:36:43,29.2747,82.1838,59.99,25,0,1.03
718,Vangaindrano,MG,2021-03-27 02:34:49,-23.35,47.6,70.97,95,23,3.22
719,Saint Anthony,US,2021-03-27 02:34:50,45.0205,-93.218,45.0,57,90,5.75
720,Acarau,BR,2021-03-27 02:34:50,-2.8856,-40.12,76.21,87,98,4.18
721,Guaruja,BR,2021-03-27 02:34:50,-23.9931,-46.2564,82.99,26,1,1.99
722,Plonsk,PL,2021-03-27 02:34:51,52.6235,20.3755,42.8,61,0,9.22
723,Vestmannaeyjar,IS,2021-03-27 02:34:51,63.4427,-20.2734,21.16,56,12,10.25
724,Xudat,AZ,2021-03-27 02:34:51,41.631,48.681,42.22,92,100,4.47
725,Soyo,AO,2021-03-27 02:36:44,-6.1349,12.3689,77.5,82,100,4.59
726,Mineiros,BR,2021-03-27 02:34:52,-17.5694,-52.5511,68.61,76,66,3.8
727,Lembeni,TZ,2021-03-27 02:34:52,-3.7833,37.6167,67.84,88,100,1.83
728,Laguna,US,2021-03-27 02:32:59,38.421,-121.4238,69.8,18,1,9.22
729,Timizart,DZ,2021-03-27 02:34:52,36.8,4.2667,56.12,43,100,6.78
730,Dingle,PH,2021-03-27 02:36:45,10.9995,122.6711,87.33,61,87,12.33
731,Campestre,BR,2021-03-27 02:34:53,-21.7111,-46.2464,63.16,88,0,1.86
732,Porto-Vecchio,FR,2021-03-27 02:34:53,41.591,9.2795,50.0,100,0,4.61
733,Ostrovnoy,RU,2021-03-27 02:34:53,68.0531,39.5131,22.86,95,50,23.38
734,Yar-Sale,RU,2021-03-27 02:36:45,66.8333,70.8333,4.23,91,85,14.58
735,Marigot,MF,2021-03-27 02:34:54,18.0667,-63.0833,78.01,73,20,16.11
736,Kaputa,ZM,2021-03-27 02:34:54,-8.4689,29.6619,64.76,90,70,3.4
737,Veraval,IN,2021-03-27 02:30:42,20.9,70.3667,83.64,38,5,9.06
738,Sur,OM,2021-03-27 02:34:54,22.5667,59.5289,80.91,49,99,1.72
739,Vila Velha,BR,2021-03-27 02:36:46,-20.3297,-40.2925,75.2,88,0,2.3
740,Bafoulabe,ML,2021-03-27 02:34:55,13.8065,-10.8321,86.95,5,1,8.63
741,Bengkulu,ID,2021-03-27 02:30:05,-3.8004,102.2655,83.79,69,100,2.26
742,Nurota,UZ,2021-03-27 02:34:55,40.5614,65.6886,57.2,94,42,11.5
743,Umm Lajj,SA,2021-03-27 02:34:55,25.0213,37.2685,67.19,49,0,15.99
744,Kudymkar,RU,2021-03-27 02:31:17,59.0173,54.656,29.35,94,100,6.22
745,Asekeyevo,RU,2021-03-27 02:34:56,53.5742,52.7972,31.53,91,100,3.47
746,Riyadh,SA,2021-03-27 02:36:47,24.6877,46.7219,80.6,17,0,9.22
747,Qaanaaq,GL,2021-03-27 02:30:08,77.484,-69.3632,-9.65,69,100,4.7
748,Nioro,GM,2021-03-27 02:34:56,13.35,-15.75,76.8,33,0,7.2
749,Tanout,NE,2021-03-27 02:34:57,14.9709,8.8879,63.55,14,3,17.56
750,Rancharia,BR,2021-03-27 02:34:57,-22.2292,-50.8931,77.0,65,0,2.3
751,Iona,US,2021-03-27 02:34:57,26.5204,-81.964,78.8,73,90,5.75
752,Salym,RU,2021-03-27 02:34:57,60.0625,71.4789,32.22,97,100,4.0
753,Nuuk,GL,2021-03-27 02:36:48,64.1835,-51.7216,-16.24,74,3,16.11
754,Iquique,CL,2021-03-27 02:34:58,-20.2208,-70.1431,68.0,64,0,4.61
755,Urumqi,CN,2021-03-27 02:33:01,43.801,87.6005,48.2,71,0,6.71
756,Fomboni,KM,2021-03-27 02:34:58,-12.28,43.7425,82.99,72,47,6.04
757,Lodeynoye Pole,RU,2021-03-27 02:34:59,60.726,33.5531,31.84,98,100,1.77
758,Khed Brahma,IN,2021-03-27 02:34:59,24.0333,73.05,85.12,14,0,1.1
759,Praia Da Vitoria,PT,2021-03-27 02:36:48,38.7333,-27.0667,52.0,82,0,6.26
760,Issoire,FR,2021-03-27 02:34:59,45.55,3.25,44.6,65,75,2.3
761,Ajaccio,FR,2021-03-27 02:30:29,42.0,8.9167,44.6,81,0,8.05
762,Pulaski,US,2021-03-27 02:35:00,34.7668,-92.3001,62.01,72,1,8.05
763,Dreux,FR,2021-03-27 02:35:00,48.6667,1.25,37.99,87,0,11.5
764,Maridi,SS,2021-03-27 02:35:00,4.9158,29.4742,66.99,91,98,7.85
765,Adrar,MR,2021-03-27 02:35:00,20.5022,-10.0711,70.95,7,0,10.83
766,Frutal,BR,2021-03-27 02:35:01,-20.0247,-48.9406,76.55,55,70,4.03
767,Hamilton,US,2021-03-27 02:36:49,39.1834,-84.5333,50.0,87,1,2.53
768,Reconquista,AR,2021-03-27 02:35:01,-29.15,-59.65,67.57,93,100,11.81
769,Tamandare,BR,2021-03-27 02:34:33,-8.7597,-35.1047,77.2,84,100,4.79
770,Forestville,US,2021-03-27 02:35:02,38.8451,-76.875,64.4,48,1,11.5
771,Lypnyazhka,UA,2021-03-27 02:35:02,48.4469,31.0761,40.19,80,100,5.79
772,Sao Joaquim,BR,2021-03-27 02:35:02,-28.2939,-49.9317,56.8,98,100,1.16
773,Tosya,TR,2021-03-27 02:35:02,41.0155,34.0401,31.66,91,98,4.34
774,Henties Bay,NA,2021-03-27 02:36:50,-22.116,14.2845,61.0,95,90,3.0
775,Garowe,SO,2021-03-27 02:35:03,8.4054,48.4845,66.87,91,18,7.11
776,Phalombe,MW,2021-03-27 02:35:03,-15.8064,35.6507,65.08,93,0,0.34
777,Cape Canaveral,US,2021-03-27 02:35:04,28.4058,-80.6048,77.0,88,1,9.22
778,Pascagoula,US,2021-03-27 02:32:30,30.3658,-88.5561,73.4,94,90,4.61
779,Maceio,BR,2021-03-27 02:32:40,-9.6658,-35.7353,73.4,100,75,5.75
780,Najran,SA,2021-03-27 02:36:51,17.4924,44.1277,64.4,22,0,4.61
781,Rocha,UY,2021-03-27 02:35:04,-34.4833,-54.3333,67.21,96,87,3.69
782,Bonthe,SL,2021-03-27 02:35:04,7.5264,-12.505,77.18,91,17,4.94
783,Valparaiso,CL,2021-03-27 02:35:05,-33.0393,-71.6273,51.8,93,0,2.3
784,Taltal,CL,2021-03-27 02:36:52,-25.4,-70.4833,65.73,74,0,4.29
785,Aranos,NA,2021-03-27 02:35:05,-24.1333,19.1167,64.53,48,1,8.93
786,Merrill,US,2021-03-27 02:35:05,45.1805,-89.6835,35.6,80,1,2.98
787,Benghazi,LY,2021-03-27 02:35:06,32.1167,20.0667,55.13,60,27,2.82
788,Grindavik,IS,2021-03-27 02:36:52,63.8424,-22.4338,19.4,53,0,10.36
789,Bantry,IE,2021-03-27 02:35:06,51.6833,-9.45,33.8,93,40,9.22
790,Rio Grande,BR,2021-03-27 02:36:53,-32.035,-52.0986,69.01,96,91,8.95
791,Sozimskiy,RU,2021-03-27 02:35:06,59.7418,52.2482,29.8,95,100,5.44
792,Romitan,UZ,2021-03-27 02:35:07,39.9343,64.3814,57.2,94,75,6.91
